timestamp,recorded_wl_ft,sigma_recorded,quality_recorded,flags_recorded,predicted_wl_ft,sigma_predicted,quality_predicted,flags_predicted,surge_residual_ft,wind_speed_knots,wind_compass,gust_knots,wind_direction_deg,flags,barPressure_millibars,data_flags
2021-08-31 10:24,3.78,0.039,v,"0,0,0,0",3.143,,,,0.637,2.33,NNE,3.89,30.0,"0,0",1010.6,"0,0,0"
2021-08-31 10:30,3.648,0.039,v,"0,0,0,0",3.004,,,,0.6440000000000001,2.14,NE,3.5,34.0,"0,0",1010.5,"0,0,0"
2021-08-31 10:36,3.524,0.039,v,"0,0,0,0",2.871,,,,0.653,2.72,NNE,3.11,31.0,"0,0",1010.5,"0,0,0"
2021-08-31 10:42,3.389,0.043,v,"0,0,0,0",2.746,,,,0.6429999999999998,2.92,NE,3.69,35.0,"0,0",1010.5,"0,0,0"
2021-08-31 10:48,3.261,0.036,v,"0,0,0,0",2.63,,,,0.6310000000000002,1.94,NE,3.11,46.0,"0,0",1010.4,"0,0,0"
2021-08-31 10:54,3.14,0.036,v,"0,0,0,0",2.521,,,,0.6190000000000002,2.72,NE,3.3,56.0,"0,0",1010.4,"0,0,0"
2021-08-31 11:00,3.032,0.036,v,"0,0,0,0",2.422,,,,0.6099999999999999,2.14,NE,3.3,55.0,"0,0",1010.4,"0,0,0"
2021-08-31 11:06,2.923,0.026,v,"0,0,0,0",2.333,,,,0.5899999999999999,2.14,NE,2.72,54.0,"0,0",1010.4,"0,0,0"
2021-08-31 11:12,2.835,0.03,v,"0,0,0,0",2.253,,,,0.5819999999999999,2.14,NE,2.72,38.0,"0,0",1010.3,"0,0,0"
2021-08-31 11:18,2.746,0.026,v,"0,0,0,0",2.183,,,,0.5630000000000002,1.75,NE,2.72,40.0,"0,0",1010.2,"0,0,0"
2021-08-31 11:24,2.667,0.023,v,"0,0,0,0",2.122,,,,0.5449999999999999,1.56,ENE,3.11,66.0,"0,0",1010.1,"0,0,0"
2021-08-31 11:30,2.595,0.023,v,"0,0,0,0",2.07,,,,0.5250000000000004,0.78,ENE,2.33,61.0,"0,0",1010.1,"0,0,0"
2021-08-31 11:36,2.536,0.016,v,"0,0,0,0",2.027,,,,0.5089999999999999,0.97,NNE,2.53,18.0,"0,0",1010.1,"0,0,0"
2021-08-31 11:42,2.487,0.016,v,"0,0,0,0",1.993,,,,0.494,2.14,NNE,3.3,32.0,"0,0",1010.0,"0,0,0"
2021-08-31 11:48,2.448,0.016,v,"0,0,0,0",1.966,,,,0.482,2.14,NNE,2.72,29.0,"0,0",1010.0,"0,0,0"
2021-08-31 11:54,2.408,0.026,v,"0,0,0,0",1.946,,,,0.46199999999999997,2.33,NE,2.92,37.0,"0,0",1009.9,"0,0,0"
2021-08-31 12:00,2.365,0.026,v,"0,0,0,0",1.933,,,,0.43200000000000016,2.53,NE,3.5,36.0,"0,0",1009.9,"0,0,0"
2021-08-31 12:06,2.349,0.02,v,"0,0,0,0",1.926,,,,0.42300000000000026,2.33,NNE,3.69,27.0,"0,0",1009.8,"0,0,0"
2021-08-31 12:12,2.343,0.013,v,"0,0,0,0",1.924,,,,0.41900000000000004,1.75,NNE,2.33,12.0,"0,0",1009.8,"0,0,0"
2021-08-31 12:18,2.329,0.013,v,"0,0,0,0",1.925,,,,0.40400000000000014,0.78,NNW,1.36,339.0,"0,0",1009.8,"0,0,0"
2021-08-31 12:24,2.323,0.013,v,"0,0,0,0",1.931,,,,0.3919999999999999,1.56,W,2.14,275.0,"0,0",1009.8,"0,0,0"
2021-08-31 12:30,2.316,0.02,v,"0,0,0,0",1.939,,,,0.3769999999999998,0.0,W,1.36,272.0,"0,0",1009.8,"0,0,0"
2021-08-31 12:36,2.326,0.01,v,"0,0,0,0",1.949,,,,0.377,0.97,NE,1.94,41.0,"0,0",1009.8,"0,0,0"
2021-08-31 12:42,2.329,0.013,v,"0,0,0,0",1.96,,,,0.3690000000000002,0.19,NNE,1.17,12.0,"0,0",1009.7,"0,0,0"
2021-08-31 12:48,2.343,0.016,v,"0,0,0,0",1.973,,,,0.3699999999999999,1.36,N,2.33,6.0,"0,0",1009.7,"0,0,0"
2021-08-31 12:54,2.362,0.013,v,"0,0,0,0",1.986,,,,0.3760000000000001,1.36,NNE,1.56,15.0,"0,0",1009.7,"0,0,0"
2021-08-31 13:00,2.382,0.013,v,"0,0,0,0",2.0,,,,0.3820000000000001,1.36,NNE,1.75,32.0,"0,0",1009.6,"0,0,0"
2021-08-31 13:06,2.411,0.013,v,"0,0,0,0",2.015,,,,0.3959999999999999,0.58,NW,2.33,324.0,"0,0",1009.6,"0,0,0"
2021-08-31 13:12,2.431,0.023,v,"0,0,0,0",2.03,,,,0.40100000000000025,0.0,NW,1.36,321.0,"0,0",1009.4,"0,0,0"
2021-08-31 13:18,2.47,0.02,v,"0,0,0,0",2.045,,,,0.42500000000000027,0.0,E,0.97,85.0,"0,0",1009.3,"0,0,0"
2021-08-31 13:24,2.507,0.02,v,"0,0,0,0",2.061,,,,0.4460000000000002,2.33,N,3.69,11.0,"0,0",1009.3,"0,0,0"
2021-08-31 13:30,2.536,0.016,v,"0,0,0,0",2.079,,,,0.45699999999999985,0.97,NNE,2.14,17.0,"0,0",1009.4,"0,0,0"
2021-08-31 13:36,2.582,0.026,v,"0,0,0,0",2.099,,,,0.48299999999999965,0.39,NNW,1.75,341.0,"0,0",1009.3,"0,0,0"
2021-08-31 13:42,2.628,0.023,v,"0,0,0,0",2.122,,,,0.5060000000000002,1.36,NNE,2.14,28.0,"0,0",1009.3,"0,0,0"
2021-08-31 13:48,2.677,0.026,v,"0,0,0,0",2.147,,,,0.5300000000000002,0.97,NE,2.72,39.0,"0,0",1009.2,"0,0,0"
2021-08-31 13:54,2.73,0.02,v,"0,0,0,0",2.177,,,,0.5529999999999999,1.17,N,2.72,7.0,"0,0",1009.3,"0,0,0"
2021-08-31 14:00,2.776,0.033,v,"0,0,0,0",2.212,,,,0.5639999999999996,1.75,NW,3.89,309.0,"0,0",1009.2,"0,0,0"
2021-08-31 14:06,2.858,0.026,v,"0,0,0,0",2.252,,,,0.6060000000000003,1.17,WNW,1.94,285.0,"0,0",1009.3,"0,0,0"
2021-08-31 14:12,2.926,0.033,v,"0,0,0,0",2.299,,,,0.6270000000000002,7.39,NNW,10.69,347.0,"0,0",1009.3,"0,0,0"
2021-08-31 14:18,2.999,0.03,v,"0,0,0,0",2.353,,,,0.6459999999999999,3.3,N,6.8,358.0,"0,0",1009.4,"0,0,0"
2021-08-31 14:24,3.061,0.026,v,"0,0,0,0",2.416,,,,0.645,5.83,N,7.19,353.0,"0,0",1009.4,"0,0,0"
2021-08-31 14:30,3.13,0.033,v,"0,0,0,0",2.486,,,,0.6439999999999997,8.75,N,9.72,9.0,"0,0",1009.3,"0,0,0"
2021-08-31 14:36,3.202,0.039,v,"0,0,0,0",2.567,,,,0.6349999999999998,12.05,N,13.41,5.0,"0,0",1009.3,"0,0,0"
2021-08-31 14:42,3.297,0.046,v,"0,0,0,0",2.656,,,,0.641,10.89,N,12.64,4.0,"0,0",1009.3,"0,0,0"
2021-08-31 14:48,3.386,0.046,v,"0,0,0,0",2.756,,,,0.6300000000000003,12.25,NNE,14.77,16.0,"0,0",1009.2,"0,0,0"
2021-08-31 14:54,3.501,0.052,v,"0,0,0,0",2.865,,,,0.6359999999999997,13.61,NNE,15.16,17.0,"0,0",1009.3,"0,0,0"
2021-08-31 15:00,3.609,0.059,v,"0,0,0,0",2.984,,,,0.625,10.3,NNE,13.61,21.0,"0,0",1009.1,"0,0,0"
2021-08-31 15:06,3.74,0.059,v,"0,0,0,0",3.113,,,,0.6270000000000002,10.89,N,13.61,9.0,"0,0",1009.0,"0,0,0"
2021-08-31 15:12,3.865,0.052,v,"0,0,0,0",3.251,,,,0.6140000000000003,8.94,N,10.3,9.0,"0,0",1009.0,"0,0,0"
2021-08-31 15:18,4.012,0.066,v,"0,0,0,0",3.397,,,,0.6149999999999998,8.16,N,11.86,9.0,"0,0",1008.8,"0,0,0"
2021-08-31 15:24,4.16,0.056,v,"0,0,0,0",3.552,,,,0.6080000000000001,8.16,N,10.11,356.0,"0,0",1008.9,"0,0,0"
2021-08-31 15:30,4.327,0.059,v,"0,0,0,0",3.712,,,,0.6149999999999998,12.64,N,13.8,352.0,"0,0",1009.0,"0,0,0"
2021-08-31 15:36,4.498,0.072,v,"0,0,0,0",3.879,,,,0.6190000000000002,12.83,N,15.36,358.0,"0,0",1009.0,"0,0,0"
2021-08-31 15:42,4.649,0.056,v,"0,0,0,0",4.05,,,,0.5990000000000002,14.0,N,16.52,1.0,"0,0",1009.0,"0,0,0"
2021-08-31 15:48,4.8,0.072,v,"0,0,0,0",4.225,,,,0.5750000000000002,13.22,NNW,17.49,347.0,"0,0",1008.9,"0,0,0"
2021-08-31 15:54,4.974,0.066,v,"0,0,0,0",4.402,,,,0.5720000000000001,12.64,N,17.49,1.0,"0,0",1008.9,"0,0,0"
2021-08-31 16:00,5.148,0.069,v,"0,0,0,0",4.579,,,,0.569,11.86,NNW,14.0,348.0,"0,0",1008.9,"0,0,0"
2021-08-31 16:06,5.308,0.072,v,"0,0,0,0",4.756,,,,0.5519999999999996,10.69,N,15.16,351.0,"0,0",1009.0,"0,0,0"
2021-08-31 16:12,5.482,0.059,v,"0,0,0,0",4.931,,,,0.5510000000000002,10.69,N,14.0,6.0,"0,0",1009.0,"0,0,0"
2021-08-31 16:18,5.64,0.062,v,"0,0,0,0",5.102,,,,0.5379999999999994,10.5,N,14.58,2.0,"0,0",1009.0,"0,0,0"
2021-08-31 16:24,5.794,0.075,v,"0,0,0,0",5.268,,,,0.5259999999999998,11.27,N,15.55,4.0,"0,0",1009.0,"0,0,0"
2021-08-31 16:30,5.958,0.062,v,"0,0,0,0",5.429,,,,0.5289999999999999,9.72,NNE,14.0,12.0,"0,0",1009.0,"0,0,0"
2021-08-31 16:36,6.132,0.066,v,"0,0,0,0",5.583,,,,0.5489999999999995,13.61,NNE,15.16,23.0,"0,0",1008.9,"0,0,0"
2021-08-31 16:42,6.276,0.066,v,"0,0,0,0",5.729,,,,0.5469999999999997,10.89,NNE,13.8,28.0,"0,0",1009.0,"0,0,0"
2021-08-31 16:48,6.447,0.052,v,"0,0,0,0",5.866,,,,0.5810000000000004,10.11,NNE,12.83,32.0,"0,0",1009.0,"0,0,0"
2021-08-31 16:54,6.585,0.052,v,"0,0,0,0",5.995,,,,0.5899999999999999,9.14,NNE,10.89,30.0,"0,0",1009.0,"0,0,0"
2021-08-31 17:00,6.716,0.049,v,"0,0,0,0",6.113,,,,0.6029999999999998,8.94,NNE,11.47,26.0,"0,0",1009.1,"0,0,0"
2021-08-31 17:06,6.844,0.043,v,"0,0,0,0",6.221,,,,0.6230000000000002,9.14,NE,10.3,37.0,"0,0",1009.1,"0,0,0"
2021-08-31 17:12,6.946,0.046,v,"0,0,0,0",6.319,,,,0.6269999999999998,8.75,NE,9.52,36.0,"0,0",1009.1,"0,0,0"
2021-08-31 17:18,7.031,0.036,v,"0,0,0,0",6.407,,,,0.6239999999999997,7.58,NNE,9.14,32.0,"0,0",1009.1,"0,0,0"
2021-08-31 17:24,7.113,0.043,v,"0,0,0,0",6.485,,,,0.6280000000000001,6.8,NE,8.36,38.0,"0,0",1009.1,"0,0,0"
2021-08-31 17:30,7.192,0.043,v,"0,0,0,0",6.553,,,,0.6390000000000002,8.16,NNE,9.52,30.0,"0,0",1009.1,"0,0,0"
2021-08-31 17:36,7.254,0.033,v,"0,0,0,0",6.612,,,,0.6419999999999995,7.19,NNE,10.11,31.0,"0,0",1009.1,"0,0,0"
2021-08-31 17:42,7.306,0.036,v,"0,0,0,0",6.661,,,,0.6450000000000005,7.58,NNE,8.94,25.0,"0,0",1009.2,"0,0,0"
2021-08-31 17:48,7.352,0.033,v,"0,0,0,0",6.703,,,,0.649,7.0,NNE,8.16,21.0,"0,0",1009.2,"0,0,0"
2021-08-31 17:54,7.388,0.036,v,"0,0,0,0",6.738,,,,0.6499999999999995,7.39,NNE,8.16,18.0,"0,0",1009.2,"0,0,0"
2021-08-31 18:00,7.425,0.03,v,"0,0,0,0",6.765,,,,0.6600000000000001,7.0,NNE,9.14,25.0,"0,0",1009.1,"0,0,0"
2021-08-31 18:06,7.444,0.033,v,"0,0,0,0",6.787,,,,0.657,5.64,NNE,7.58,20.0,"0,0",1009.1,"0,0,0"
2021-08-31 18:12,7.461,0.03,v,"0,0,0,0",6.803,,,,0.6580000000000004,7.78,N,8.75,11.0,"0,0",1009.2,"0,0,0"
2021-08-31 18:18,7.47,0.026,v,"0,0,0,0",6.815,,,,0.6549999999999994,6.03,N,8.36,10.0,"0,0",1009.1,"0,0,0"
2021-08-31 18:24,7.493,0.023,v,"0,0,0,0",6.823,,,,0.6699999999999999,5.64,N,7.58,8.0,"0,0",1009.1,"0,0,0"
2021-08-31 18:30,7.493,0.026,v,"0,0,0,0",6.828,,,,0.665,6.8,N,7.39,4.0,"0,0",1009.1,"0,0,0"
2021-08-31 18:36,7.5,0.02,v,"0,0,0,0",6.831,,,,0.6689999999999996,6.8,N,8.94,5.0,"0,0",1009.1,"0,0,0"
2021-08-31 18:42,7.507,0.03,v,"0,0,0,0",6.832,,,,0.6749999999999998,7.19,N,9.14,4.0,"0,0",1009.2,"0,0,0"
2021-08-31 18:48,7.507,0.023,v,"0,0,0,0",6.831,,,,0.6759999999999993,7.39,N,8.55,356.0,"0,0",1009.1,"0,0,0"
2021-08-31 18:54,7.51,0.03,v,"0,0,0,0",6.828,,,,0.6819999999999995,6.61,N,8.75,353.0,"0,0",1009.2,"0,0,0"
2021-08-31 19:00,7.503,0.03,v,"0,0,0,0",6.825,,,,0.6779999999999999,7.19,N,8.36,356.0,"0,0",1009.1,"0,0,0"
2021-08-31 19:06,7.51,0.023,v,"0,0,0,0",6.821,,,,0.6890000000000001,6.61,N,8.16,351.0,"0,0",1009.2,"0,0,0"
2021-08-31 19:12,7.507,0.026,v,"0,0,0,0",6.816,,,,0.6909999999999998,6.41,N,7.97,349.0,"0,0",1009.1,"0,0,0"
2021-08-31 19:18,7.49,0.023,v,"0,0,0,0",6.809,,,,0.681,5.83,NNW,6.8,346.0,"0,0",1009.1,"0,0,0"
2021-08-31 19:24,7.493,0.023,v,"0,0,0,0",6.802,,,,0.6910000000000007,5.83,NNW,6.8,339.0,"0,0",1009.1,"0,0,0"
2021-08-31 19:30,7.484,0.023,v,"0,0,0,0",6.792,,,,0.6920000000000002,4.86,NNW,6.22,343.0,"0,0",1009.2,"0,0,0"
2021-08-31 19:36,7.477,0.02,v,"0,0,0,0",6.781,,,,0.6960000000000006,4.67,NNW,6.22,345.0,"0,0",1009.3,"0,0,0"
2021-08-31 19:42,7.457,0.026,v,"0,0,0,0",6.767,,,,0.6899999999999995,5.64,NNW,6.22,336.0,"0,0",1009.3,"0,0,0"
2021-08-31 19:48,7.421,0.02,v,"0,0,0,0",6.75,,,,0.6710000000000003,4.67,NNW,5.64,331.0,"0,0",1009.3,"0,0,0"
2021-08-31 19:54,7.388,0.023,v,"0,0,0,0",6.73,,,,0.6579999999999995,4.67,NNW,6.22,336.0,"0,0",1009.3,"0,0,0"
2021-08-31 20:00,7.362,0.026,v,"0,0,0,0",6.705,,,,0.657,4.47,NNW,5.83,333.0,"0,0",1009.3,"0,0,0"
2021-08-31 20:06,7.32,0.03,v,"0,0,0,0",6.675,,,,0.6450000000000005,5.44,NNW,6.22,332.0,"0,0",1009.4,"0,0,0"
2021-08-31 20:12,7.254,0.03,v,"0,0,0,0",6.64,,,,0.6139999999999999,6.41,NNW,7.39,338.0,"0,0",1009.4,"0,0,0"
2021-08-31 20:18,7.188,0.03,v,"0,0,0,0",6.599,,,,0.5889999999999995,6.03,NW,6.8,319.0,"0,0",1009.5,"0,0,0"
2021-08-31 20:24,7.136,0.03,v,"0,0,0,0",6.551,,,,0.585,2.33,W,7.0,269.0,"0,0",1009.6,"0,0,0"
2021-08-31 20:30,7.06,0.036,v,"0,0,0,0",6.496,,,,0.5639999999999992,1.94,W,3.5,266.0,"0,0",1009.6,"0,0,0"
2021-08-31 20:36,6.988,0.033,v,"0,0,0,0",6.434,,,,0.5540000000000003,3.3,W,3.69,264.0,"0,0",1009.6,"0,0,0"
2021-08-31 20:42,6.9,0.033,v,"0,0,0,0",6.363,,,,0.5369999999999999,4.08,WSW,4.47,258.0,"0,0",1009.6,"0,0,0"
2021-08-31 20:48,6.811,0.033,v,"0,0,0,0",6.284,,,,0.5270000000000001,2.72,WSW,4.28,241.0,"0,0",1009.7,"0,0,0"
2021-08-31 20:54,6.709,0.036,v,"0,0,0,0",6.197,,,,0.5119999999999996,2.53,SSW,3.3,213.0,"0,0",1009.7,"0,0,0"
2021-08-31 21:00,6.601,0.036,v,"0,0,0,0",6.101,,,,0.5,2.53,WSW,4.08,238.0,"0,0",1009.7,"0,0,0"
2021-08-31 21:06,6.48,0.039,v,"0,0,0,0",5.997,,,,0.48300000000000054,2.53,SW,4.08,233.0,"0,0",1009.7,"0,0,0"
2021-08-31 21:12,6.358,0.039,v,"0,0,0,0",5.884,,,,0.4739999999999993,3.11,WSW,4.08,240.0,"0,0",1009.7,"0,0,0"
2021-08-31 21:18,6.23,0.043,v,"0,0,0,0",5.763,,,,0.4670000000000005,2.53,WSW,4.28,243.0,"0,0",1009.6,"0,0,0"
2021-08-31 21:24,6.096,0.046,v,"0,0,0,0",5.634,,,,0.46199999999999974,2.14,SW,3.89,230.0,"0,0",1009.6,"0,0,0"
2021-08-31 21:30,5.955,0.049,v,"0,0,0,0",5.497,,,,0.4580000000000002,1.36,SW,3.69,233.0,"0,0",1009.6,"0,0,0"
2021-08-31 21:36,5.807,0.046,v,"0,0,0,0",5.353,,,,0.4540000000000006,2.72,SSW,3.5,200.0,"0,0",1009.5,"0,0,0"
2021-08-31 21:42,5.666,0.043,v,"0,0,0,0",5.203,,,,0.4630000000000001,1.56,S,2.72,189.0,"0,0",1009.5,"0,0,0"
2021-08-31 21:48,5.512,0.056,v,"0,0,0,0",5.047,,,,0.46499999999999986,1.36,SSW,1.75,199.0,"0,0",1009.6,"0,0,0"
2021-08-31 21:54,5.354,0.049,v,"0,0,0,0",4.886,,,,0.46799999999999997,2.14,SSW,2.53,202.0,"0,0",1009.6,"0,0,0"
2021-08-31 22:00,5.187,0.052,v,"0,0,0,0",4.721,,,,0.4660000000000002,2.72,SSW,2.92,200.0,"0,0",1009.6,"0,0,0"
2021-08-31 22:06,5.023,0.049,v,"0,0,0,0",4.553,,,,0.46999999999999975,2.33,SSW,3.5,196.0,"0,0",1009.6,"0,0,0"
2021-08-31 22:12,4.862,0.049,v,"0,0,0,0",4.383,,,,0.4790000000000001,2.14,SSW,2.92,192.0,"0,0",1009.7,"0,0,0"
2021-08-31 22:18,4.695,0.052,v,"0,0,0,0",4.212,,,,0.48300000000000054,2.14,S,2.92,183.0,"0,0",1009.8,"0,0,0"
2021-08-31 22:24,4.534,0.046,v,"0,0,0,0",4.041,,,,0.49299999999999944,2.53,S,3.11,185.0,"0,0",1009.8,"0,0,0"
2021-08-31 22:30,4.373,0.046,v,"0,0,0,0",3.87,,,,0.5030000000000001,2.33,S,3.11,191.0,"0,0",1009.8,"0,0,0"
2021-08-31 22:36,4.219,0.046,v,"0,0,0,0",3.702,,,,0.5170000000000003,2.33,S,3.5,178.0,"0,0",1009.8,"0,0,0"
2021-08-31 22:42,4.072,0.043,v,"0,0,0,0",3.537,,,,0.5350000000000001,1.17,SSE,2.14,149.0,"0,0",1009.8,"0,0,0"
2021-08-31 22:48,3.924,0.043,v,"0,0,0,0",3.377,,,,0.5470000000000002,1.56,S,2.14,177.0,"0,0",1009.8,"0,0,0"
2021-08-31 22:54,3.78,0.043,v,"0,0,0,0",3.221,,,,0.5589999999999997,0.97,S,1.94,188.0,"0,0",1010.0,"0,0,0"
2021-08-31 23:00,3.635,0.043,v,"0,0,0,0",3.071,,,,0.5639999999999996,1.56,SSW,2.33,208.0,"0,0",1010.0,"0,0,0"
2021-08-31 23:06,3.491,0.046,v,"0,0,0,0",2.927,,,,0.5640000000000001,1.56,S,2.53,178.0,"0,0",1010.0,"0,0,0"
2021-08-31 23:12,3.35,0.046,v,"0,0,0,0",2.791,,,,0.5590000000000002,1.17,S,2.14,184.0,"0,0",1009.9,"0,0,0"
2021-08-31 23:18,3.222,0.036,v,"0,0,0,0",2.662,,,,0.56,1.75,SSW,2.33,201.0,"0,0",1009.8,"0,0,0"
2021-08-31 23:24,3.1,0.036,v,"0,0,0,0",2.542,,,,0.5580000000000003,1.94,S,2.72,190.0,"0,0",1009.8,"0,0,0"
2021-08-31 23:30,2.979,0.039,v,"0,0,0,0",2.43,,,,0.5489999999999999,1.75,SSW,2.33,204.0,"0,0",1009.8,"0,0,0"
2021-08-31 23:36,2.864,0.033,v,"0,0,0,0",2.327,,,,0.5369999999999999,2.33,SSW,2.72,199.0,"0,0",1009.8,"0,0,0"
2021-08-31 23:42,2.756,0.033,v,"0,0,0,0",2.233,,,,0.5229999999999997,1.36,S,2.72,179.0,"0,0",1009.7,"0,0,0"
2021-08-31 23:48,2.667,0.026,v,"0,0,0,0",2.147,,,,0.52,1.75,S,2.33,176.0,"0,0",1009.7,"0,0,0"
2021-08-31 23:54,2.582,0.026,v,"0,0,0,0",2.069,,,,0.5129999999999999,2.14,S,2.33,190.0,"0,0",1009.7,"0,0,0"
2021-09-01 00:00,2.503,0.023,v,"0,0,0,0",2.0,,,,0.5030000000000001,2.72,SW,3.3,217.0,"0,0",1009.9,"0,0,0"
2021-09-01 00:06,2.421,0.03,v,"0,0,0,0",1.938,,,,0.4829999999999999,4.47,SSW,4.86,213.0,"0,0",1009.9,"0,0,0"
2021-09-01 00:12,2.352,0.016,v,"0,0,0,0",1.884,,,,0.46799999999999997,4.28,SSW,4.86,202.0,"0,0",1009.9,"0,0,0"
2021-09-01 00:18,2.329,0.01,v,"0,0,0,0",1.836,,,,0.4930000000000001,3.5,S,4.86,179.0,"0,0",1009.9,"0,0,0"
2021-09-01 00:24,2.303,0.01,v,"0,0,0,0",1.793,,,,0.51,0.97,SSE,3.11,147.0,"0,0",1009.8,"0,0,0"
2021-09-01 00:30,2.274,0.01,v,"0,0,0,0",1.756,,,,0.518,1.36,S,2.14,191.0,"0,0",1009.9,"0,0,0"
2021-09-01 00:36,2.254,0.007,v,"0,0,0,0",1.723,,,,0.5309999999999999,1.17,SSW,1.36,200.0,"0,0",1009.9,"0,0,0"
2021-09-01 00:42,2.234,0.007,v,"0,0,0,0",1.694,,,,0.54,1.56,WSW,2.33,237.0,"0,0",1010.0,"0,0,0"
2021-09-01 00:48,2.218,0.007,v,"0,0,0,0",1.668,,,,0.55,2.53,SW,2.92,215.0,"0,0",1010.0,"0,0,0"
2021-09-01 00:54,2.198,0.003,v,"0,0,0,0",1.644,,,,0.554,2.72,SSW,3.11,196.0,"0,0",1010.0,"0,0,0"
2021-09-01 01:00,2.182,0.007,v,"0,0,0,0",1.622,,,,0.5599999999999998,2.53,SSW,3.11,199.0,"0,0",1009.9,"0,0,0"
2021-09-01 01:06,2.169,0.007,v,"0,0,0,0",1.601,,,,0.5680000000000001,2.53,SSW,3.5,204.0,"0,0",1009.9,"0,0,0"
2021-09-01 01:12,2.152,0.007,v,"0,0,0,0",1.581,,,,0.5710000000000002,2.14,SSW,2.92,199.0,"0,0",1010.0,"0,0,0"
2021-09-01 01:18,2.133,0.007,v,"0,0,0,0",1.562,,,,0.571,2.14,SSW,2.72,203.0,"0,0",1010.0,"0,0,0"
2021-09-01 01:24,2.116,0.01,v,"0,0,0,0",1.543,,,,0.5730000000000002,0.19,S,2.14,190.0,"0,0",1010.0,"0,0,0"
2021-09-01 01:30,2.1,0.007,v,"0,0,0,0",1.524,,,,0.5760000000000001,0.0,SSE,0.97,166.0,"0,0",1009.9,"0,0,0"
2021-09-01 01:36,2.083,0.007,v,"0,0,0,0",1.506,,,,0.5770000000000002,0.78,NE,1.75,35.0,"0,0",1010.0,"0,0,0"
2021-09-01 01:42,2.067,0.003,v,"0,0,0,0",1.488,,,,0.5790000000000002,1.75,E,2.14,91.0,"0,0",1009.8,"0,0,0"
2021-09-01 01:48,2.054,0.003,v,"0,0,0,0",1.472,,,,0.5819999999999999,1.36,ESE,1.94,109.0,"0,0",1009.8,"0,0,0"
2021-09-01 01:54,2.054,0.003,v,"0,0,0,0",1.456,,,,0.5979999999999999,2.14,ESE,2.53,111.0,"0,0",1009.8,"0,0,0"
2021-09-01 02:00,2.057,0.003,v,"0,0,0,0",1.444,,,,0.613,1.75,SE,3.11,125.0,"0,0",1009.7,"0,0,0"
2021-09-01 02:06,2.064,0.003,v,"0,0,0,0",1.434,,,,0.6300000000000001,2.33,ESE,3.11,117.0,"0,0",1009.6,"0,0,0"
2021-09-01 02:12,2.08,0.013,v,"0,0,0,0",1.427,,,,0.653,3.3,ESE,3.69,112.0,"0,0",1009.5,"0,0,0"
2021-09-01 02:18,2.11,0.013,v,"0,0,0,0",1.426,,,,0.6839999999999999,1.94,ESE,3.11,109.0,"0,0",1009.5,"0,0,0"
2021-09-01 02:24,2.146,0.01,v,"0,0,0,0",1.43,,,,0.716,0.39,SE,2.53,129.0,"0,0",1009.6,"0,0,0"
2021-09-01 02:30,2.185,0.01,v,"0,0,0,0",1.44,,,,0.7450000000000001,0.58,S,0.78,182.0,"0,0",1009.6,"0,0,0"
2021-09-01 02:36,2.228,0.013,v,"0,0,0,0",1.458,,,,0.7700000000000002,2.14,SW,2.92,221.0,"0,0",1009.5,"0,0,0"
2021-09-01 02:42,2.283,0.016,v,"0,0,0,0",1.484,,,,0.7989999999999999,3.11,S,3.5,189.0,"0,0",1009.4,"0,0,0"
2021-09-01 02:48,2.343,0.02,v,"0,0,0,0",1.519,,,,0.8240000000000001,1.75,S,3.3,190.0,"0,0",1009.4,"0,0,0"
2021-09-01 02:54,2.405,0.02,v,"0,0,0,0",1.563,,,,0.8419999999999999,2.53,S,3.11,190.0,"0,0",1009.5,"0,0,0"
2021-09-01 03:00,2.477,0.023,v,"0,0,0,0",1.618,,,,0.8589999999999998,3.11,SSW,3.5,194.0,"0,0",1009.5,"0,0,0"
2021-09-01 03:06,2.562,0.026,v,"0,0,0,0",1.684,,,,0.8779999999999999,2.53,SSW,3.11,195.0,"0,0",1009.6,"0,0,0"
2021-09-01 03:12,2.651,0.03,v,"0,0,0,0",1.762,,,,0.8889999999999998,2.14,S,3.11,191.0,"0,0",1009.5,"0,0,0"
2021-09-01 03:18,2.746,0.026,v,"0,0,0,0",1.85,,,,0.8959999999999999,1.94,SSW,2.72,195.0,"0,0",1009.6,"0,0,0"
2021-09-01 03:24,2.851,0.033,v,"0,0,0,0",1.951,,,,0.8999999999999999,1.75,SSW,2.33,208.0,"0,0",1009.6,"0,0,0"
2021-09-01 03:30,2.969,0.036,v,"0,0,0,0",2.062,,,,0.907,1.94,SSW,2.72,201.0,"0,0",1009.7,"0,0,0"
2021-09-01 03:36,3.1,0.043,v,"0,0,0,0",2.184,,,,0.9159999999999999,1.94,SSW,2.33,200.0,"0,0",1009.7,"0,0,0"
2021-09-01 03:42,3.235,0.043,v,"0,0,0,0",2.317,,,,0.9179999999999997,1.94,SSW,2.33,197.0,"0,0",1009.7,"0,0,0"
2021-09-01 03:48,3.376,0.046,v,"0,0,0,0",2.459,,,,0.9169999999999998,1.75,S,2.33,189.0,"0,0",1009.7,"0,0,0"
2021-09-01 03:54,3.52,0.046,v,"0,0,0,0",2.61,,,,0.9100000000000001,0.19,S,2.14,191.0,"0,0",1009.8,"0,0,0"
2021-09-01 04:00,3.675,0.046,v,"0,0,0,0",2.768,,,,0.907,2.14,ENE,2.53,67.0,"0,0",1009.7,"0,0,0"
