timestamp,recorded_wl_ft,sigma_recorded,quality_recorded,flags_recorded,predicted_wl_ft,sigma_predicted,quality_predicted,flags_predicted,surge_residual_ft
2021-09-02 16:30,3.638,0.043,v,"0,0,0,0",2.779,,,,0.859
2021-09-02 16:36,3.74,0.03,v,"0,0,0,0",2.892,,,,0.8480000000000003
2021-09-02 16:42,3.835,0.049,v,"0,0,0,0",3.007,,,,0.8279999999999998
2021-09-02 16:48,3.94,0.036,v,"0,0,0,0",3.124,,,,0.8159999999999998
2021-09-02 16:54,4.088,0.059,v,"0,0,0,0",3.243,,,,0.8450000000000002
2021-09-02 17:00,4.245,0.056,v,"0,0,0,0",3.362,,,,0.883
2021-09-02 17:06,4.4,0.039,v,"0,0,0,0",3.482,,,,0.9180000000000001
2021-09-02 17:12,4.528,0.049,v,"0,0,0,0",3.603,,,,0.9249999999999994
2021-09-02 17:18,4.649,0.039,v,"0,0,0,0",3.725,,,,0.9239999999999999
2021-09-02 17:24,4.79,0.056,v,"0,0,0,0",3.847,,,,0.9430000000000001
2021-09-02 17:30,4.954,0.062,v,"0,0,0,0",3.969,,,,0.9849999999999999
2021-09-02 17:36,5.098,0.052,v,"0,0,0,0",4.09,,,,1.008
2021-09-02 17:42,5.262,0.039,v,"0,0,0,0",4.212,,,,1.0499999999999998
2021-09-02 17:48,5.354,0.046,v,"0,0,0,0",4.334,,,,1.0200000000000005
2021-09-02 17:54,5.479,0.046,v,"0,0,0,0",4.455,,,,1.024
2021-09-02 18:00,5.636,0.056,v,"0,0,0,0",4.575,,,,1.061
2021-09-02 18:06,5.797,0.056,v,"0,0,0,0",4.695,,,,1.1019999999999994
2021-09-02 18:12,5.948,0.049,v,"0,0,0,0",4.814,,,,1.1340000000000003
2021-09-02 18:18,6.07,0.039,v,"0,0,0,0",4.932,,,,1.138
2021-09-02 18:24,6.198,0.036,v,"0,0,0,0",5.049,,,,1.149
2021-09-02 18:30,6.316,0.052,v,"0,0,0,0",5.164,,,,1.1520000000000001
2021-09-02 18:36,6.45,0.046,v,"0,0,0,0",5.277,,,,1.173
2021-09-02 18:42,6.542,0.039,v,"0,0,0,0",5.389,,,,1.1529999999999996
2021-09-02 18:48,6.644,0.043,v,"0,0,0,0",5.498,,,,1.146
2021-09-02 18:54,6.745,0.036,v,"0,0,0,0",5.605,,,,1.1399999999999997
2021-09-02 19:00,6.837,0.026,v,"0,0,0,0",5.71,,,,1.1269999999999998
2021-09-02 19:06,6.919,0.033,v,"0,0,0,0",5.811,,,,1.1079999999999997
2021-09-02 19:12,7.005,0.023,v,"0,0,0,0",5.908,,,,1.0969999999999995
2021-09-02 19:18,7.1,0.033,v,"0,0,0,0",6.002,,,,1.0979999999999999
2021-09-02 19:24,7.165,0.026,v,"0,0,0,0",6.092,,,,1.0730000000000004
2021-09-02 19:30,7.231,0.023,v,"0,0,0,0",6.177,,,,1.0540000000000003
2021-09-02 19:36,7.287,0.02,v,"0,0,0,0",6.257,,,,1.0300000000000002
2021-09-02 19:42,7.333,0.033,v,"0,0,0,0",6.332,,,,1.0010000000000003
2021-09-02 19:48,7.388,0.02,v,"0,0,0,0",6.402,,,,0.9859999999999998
2021-09-02 19:54,7.461,0.023,v,"0,0,0,0",6.466,,,,0.9950000000000001
2021-09-02 20:00,7.52,0.026,v,"0,0,0,0",6.523,,,,0.9969999999999999
2021-09-02 20:06,7.559,0.02,v,"0,0,0,0",6.575,,,,0.984
2021-09-02 20:12,7.579,0.016,v,"0,0,0,0",6.62,,,,0.9589999999999996
2021-09-02 20:18,7.598,0.013,v,"0,0,0,0",6.658,,,,0.9399999999999995
2021-09-02 20:24,7.602,0.016,v,"0,0,0,0",6.689,,,,0.9130000000000003
2021-09-02 20:30,7.602,0.016,v,"0,0,0,0",6.713,,,,0.8890000000000002
2021-09-02 20:36,7.598,0.016,v,"0,0,0,0",6.73,,,,0.8679999999999994
2021-09-02 20:42,7.602,0.013,v,"0,0,0,0",6.739,,,,0.8630000000000004
2021-09-02 20:48,7.598,0.02,v,"0,0,0,0",6.741,,,,0.8570000000000002
2021-09-02 20:54,7.566,0.026,v,"0,0,0,0",6.736,,,,0.8300000000000001
2021-09-02 21:00,7.52,0.026,v,"0,0,0,0",6.724,,,,0.7959999999999994
2021-09-02 21:06,7.448,0.016,v,"0,0,0,0",6.704,,,,0.7440000000000007
2021-09-02 21:12,7.408,0.02,v,"0,0,0,0",6.678,,,,0.7300000000000004
2021-09-02 21:18,7.369,0.026,v,"0,0,0,0",6.644,,,,0.7249999999999996
2021-09-02 21:24,7.283,0.033,v,"0,0,0,0",6.603,,,,0.6800000000000006
2021-09-02 21:30,7.228,0.02,v,"0,0,0,0",6.556,,,,0.6719999999999997
2021-09-02 21:36,7.139,0.039,v,"0,0,0,0",6.502,,,,0.6370000000000005
2021-09-02 21:42,7.051,0.033,v,"0,0,0,0",6.441,,,,0.6100000000000003
2021-09-02 21:48,6.952,0.03,v,"0,0,0,0",6.375,,,,0.577
2021-09-02 21:54,6.864,0.02,v,"0,0,0,0",6.303,,,,0.5609999999999999
2021-09-02 22:00,6.801,0.026,v,"0,0,0,0",6.225,,,,0.5760000000000005
2021-09-02 22:06,6.716,0.036,v,"0,0,0,0",6.141,,,,0.5750000000000002
2021-09-02 22:12,6.611,0.036,v,"0,0,0,0",6.053,,,,0.5579999999999998
2021-09-02 22:18,6.47,0.052,v,"0,0,0,0",5.959,,,,0.5110000000000001
2021-09-02 22:24,6.348,0.046,v,"0,0,0,0",5.861,,,,0.4870000000000001
2021-09-02 22:30,6.214,0.036,v,"0,0,0,0",5.759,,,,0.45500000000000007
2021-09-02 22:36,6.096,0.036,v,"0,0,0,0",5.653,,,,0.4430000000000005
2021-09-02 22:42,5.984,0.049,v,"0,0,0,0",5.544,,,,0.4400000000000004
2021-09-02 22:48,5.846,0.046,v,"0,0,0,0",5.43,,,,0.41600000000000037
2021-09-02 22:54,5.709,0.049,v,"0,0,0,0",5.314,,,,0.3949999999999996
2021-09-02 23:00,5.577,0.046,v,"0,0,0,0",5.195,,,,0.3819999999999997
2021-09-02 23:06,5.433,0.043,v,"0,0,0,0",5.074,,,,0.359
2021-09-02 23:12,5.272,0.052,v,"0,0,0,0",4.951,,,,0.3210000000000006
2021-09-02 23:18,5.135,0.039,v,"0,0,0,0",4.825,,,,0.3099999999999996
2021-09-02 23:24,5.01,0.043,v,"0,0,0,0",4.698,,,,0.3119999999999994
2021-09-02 23:30,4.859,0.052,v,"0,0,0,0",4.569,,,,0.29000000000000004
2021-09-02 23:36,4.675,0.056,v,"0,0,0,0",4.44,,,,0.23499999999999943
2021-09-02 23:42,4.524,0.046,v,"0,0,0,0",4.309,,,,0.21499999999999986
2021-09-02 23:48,4.386,0.043,v,"0,0,0,0",4.178,,,,0.20800000000000018
2021-09-02 23:54,4.245,0.052,v,"0,0,0,0",4.046,,,,0.19899999999999984
2021-09-03 00:00,4.104,0.049,v,"0,0,0,0",3.914,,,,0.18999999999999995
2021-09-03 00:06,3.947,0.052,v,"0,0,0,0",3.783,,,,0.16400000000000015
2021-09-03 00:12,3.793,0.046,v,"0,0,0,0",3.651,,,,0.14200000000000035
2021-09-03 00:18,3.635,0.052,v,"0,0,0,0",3.52,,,,0.11499999999999977
2021-09-03 00:24,3.491,0.052,v,"0,0,0,0",3.389,,,,0.10200000000000031
2021-09-03 00:30,3.363,0.039,v,"0,0,0,0",3.259,,,,0.10400000000000009
2021-09-03 00:36,3.248,0.049,v,"0,0,0,0",3.13,,,,0.11800000000000033
2021-09-03 00:42,3.11,0.049,v,"0,0,0,0",3.002,,,,0.1080000000000001
2021-09-03 00:48,2.959,0.052,v,"0,0,0,0",2.875,,,,0.08400000000000007
2021-09-03 00:54,2.835,0.036,v,"0,0,0,0",2.75,,,,0.08499999999999996
2021-09-03 01:00,2.707,0.052,v,"0,0,0,0",2.627,,,,0.08000000000000007
2021-09-03 01:06,2.559,0.062,v,"0,0,0,0",2.506,,,,0.05300000000000038
2021-09-03 01:12,2.438,0.036,v,"0,0,0,0",2.387,,,,0.051000000000000156
2021-09-03 01:18,2.313,0.043,v,"0,0,0,0",2.27,,,,0.04300000000000015
2021-09-03 01:24,2.251,0.03,v,"0,0,0,0",2.157,,,,0.09399999999999986
2021-09-03 01:30,2.162,0.026,v,"0,0,0,0",2.046,,,,0.1160000000000001
2021-09-03 01:36,2.096,0.039,v,"0,0,0,0",1.939,,,,0.15700000000000003
2021-09-03 01:42,1.975,0.03,v,"0,0,0,0",1.835,,,,0.14000000000000012
2021-09-03 01:48,1.886,0.039,v,"0,0,0,0",1.735,,,,0.1509999999999998
2021-09-03 01:54,1.801,0.023,v,"0,0,0,0",1.64,,,,0.16100000000000003
2021-09-03 02:00,1.713,0.036,v,"0,0,0,0",1.549,,,,0.16400000000000015
2021-09-03 02:06,1.634,0.03,v,"0,0,0,0",1.464,,,,0.16999999999999993
2021-09-03 02:12,1.539,0.039,v,"0,0,0,0",1.384,,,,0.15500000000000003
2021-09-03 02:18,1.457,0.033,v,"0,0,0,0",1.31,,,,0.14700000000000002
2021-09-03 02:24,1.411,0.016,v,"0,0,0,0",1.242,,,,0.16900000000000004
2021-09-03 02:30,1.394,0.023,v,"0,0,0,0",1.18,,,,0.21399999999999997
2021-09-03 02:36,1.362,0.026,v,"0,0,0,0",1.125,,,,0.2370000000000001
2021-09-03 02:42,1.319,0.026,v,"0,0,0,0",1.078,,,,0.24099999999999988
2021-09-03 02:48,1.26,0.02,v,"0,0,0,0",1.038,,,,0.22199999999999998
2021-09-03 02:54,1.214,0.016,v,"0,0,0,0",1.005,,,,0.20900000000000007
2021-09-03 03:00,1.168,0.02,v,"0,0,0,0",0.98,,,,0.18799999999999994
2021-09-03 03:06,1.175,0.023,v,"0,0,0,0",0.964,,,,0.21100000000000008
2021-09-03 03:12,1.211,0.016,v,"0,0,0,0",0.955,,,,0.2560000000000001
2021-09-03 03:18,1.237,0.016,v,"0,0,0,0",0.954,,,,0.28300000000000014
2021-09-03 03:24,1.237,0.02,v,"0,0,0,0",0.962,,,,0.27500000000000013
2021-09-03 03:30,1.247,0.016,v,"0,0,0,0",0.978,,,,0.26900000000000013
2021-09-03 03:36,1.293,0.026,v,"0,0,0,0",1.001,,,,0.29200000000000004
2021-09-03 03:42,1.365,0.023,v,"0,0,0,0",1.033,,,,0.3320000000000001
2021-09-03 03:48,1.44,0.03,v,"0,0,0,0",1.072,,,,0.3679999999999999
2021-09-03 03:54,1.499,0.03,v,"0,0,0,0",1.119,,,,0.3800000000000001
2021-09-03 04:00,1.575,0.03,v,"0,0,0,0",1.173,,,,0.4019999999999999
2021-09-03 04:06,1.663,0.026,v,"0,0,0,0",1.233,,,,0.42999999999999994
2021-09-03 04:12,1.745,0.026,v,"0,0,0,0",1.301,,,,0.4440000000000002
2021-09-03 04:18,1.831,0.026,v,"0,0,0,0",1.374,,,,0.45699999999999985
2021-09-03 04:24,1.932,0.036,v,"0,0,0,0",1.454,,,,0.478
2021-09-03 04:30,2.037,0.03,v,"0,0,0,0",1.538,,,,0.4989999999999999
2021-09-03 04:36,2.146,0.036,v,"0,0,0,0",1.628,,,,0.518
2021-09-03 04:42,2.257,0.0,v,"1,0,0,0",1.723,,,,0.534
2021-09-03 04:48,2.352,0.0,v,"1,0,0,0",1.822,,,,0.5299999999999998
2021-09-03 04:54,2.448,0.03,v,"0,0,0,0",1.925,,,,0.5229999999999999
2021-09-03 05:00,2.562,0.046,v,"0,0,0,0",2.031,,,,0.5309999999999997
2021-09-03 05:06,2.723,0.052,v,"0,0,0,0",2.14,,,,0.5829999999999997
2021-09-03 05:12,2.874,0.039,v,"0,0,0,0",2.253,,,,0.621
2021-09-03 05:18,3.009,0.039,v,"0,0,0,0",2.368,,,,0.641
2021-09-03 05:24,3.12,0.033,v,"0,0,0,0",2.485,,,,0.6350000000000002
2021-09-03 05:30,3.228,0.036,v,"0,0,0,0",2.605,,,,0.6230000000000002
2021-09-03 05:36,3.363,0.046,v,"0,0,0,0",2.726,,,,0.637
2021-09-03 05:42,3.52,0.052,v,"0,0,0,0",2.849,,,,0.6709999999999998
2021-09-03 05:48,3.678,0.049,v,"0,0,0,0",2.974,,,,0.7039999999999997
2021-09-03 05:54,3.832,0.046,v,"0,0,0,0",3.099,,,,0.7329999999999997
2021-09-03 06:00,3.973,0.046,v,"0,0,0,0",3.226,,,,0.7469999999999999
2021-09-03 06:06,4.134,0.056,v,"0,0,0,0",3.354,,,,0.7800000000000002
2021-09-03 06:12,4.308,0.052,v,"0,0,0,0",3.482,,,,0.8259999999999996
2021-09-03 06:18,4.459,0.039,v,"0,0,0,0",3.612,,,,0.8469999999999995
2021-09-03 06:24,4.587,0.03,v,"0,0,0,0",3.741,,,,0.8459999999999996
2021-09-03 06:30,4.692,0.039,v,"0,0,0,0",3.871,,,,0.8210000000000002
2021-09-03 06:36,4.823,0.052,v,"0,0,0,0",4.001,,,,0.8220000000000001
2021-09-03 06:42,4.99,0.052,v,"0,0,0,0",4.13,,,,0.8600000000000003
2021-09-03 06:48,5.161,0.049,v,"0,0,0,0",4.259,,,,0.9019999999999992
2021-09-03 06:54,5.292,0.036,v,"0,0,0,0",4.388,,,,0.9039999999999999
2021-09-03 07:00,5.41,0.043,v,"0,0,0,0",4.515,,,,0.8950000000000005
2021-09-03 07:06,5.538,0.046,v,"0,0,0,0",4.642,,,,0.8959999999999999
2021-09-03 07:12,5.669,0.043,v,"0,0,0,0",4.766,,,,0.9029999999999996
2021-09-03 07:18,5.764,0.03,v,"0,0,0,0",4.889,,,,0.875
2021-09-03 07:24,5.869,0.039,v,"0,0,0,0",5.01,,,,0.859
2021-09-03 07:30,5.994,0.046,v,"0,0,0,0",5.127,,,,0.867
2021-09-03 07:36,6.115,0.033,v,"0,0,0,0",5.242,,,,0.8730000000000002
2021-09-03 07:42,6.23,0.039,v,"0,0,0,0",5.353,,,,0.8770000000000007
2021-09-03 07:48,6.319,0.023,v,"0,0,0,0",5.461,,,,0.8579999999999997
2021-09-03 07:54,6.394,0.026,v,"0,0,0,0",5.564,,,,0.8300000000000001
2021-09-03 08:00,6.47,0.033,v,"0,0,0,0",5.662,,,,0.8079999999999998
2021-09-03 08:06,6.562,0.023,v,"0,0,0,0",5.755,,,,0.8070000000000004
2021-09-03 08:12,6.654,0.036,v,"0,0,0,0",5.843,,,,0.8109999999999999
2021-09-03 08:18,6.722,0.023,v,"0,0,0,0",5.925,,,,0.7970000000000006
2021-09-03 08:24,6.775,0.026,v,"0,0,0,0",6.001,,,,0.774
2021-09-03 08:30,6.834,0.026,v,"0,0,0,0",6.071,,,,0.7629999999999999
2021-09-03 08:36,6.886,0.02,v,"0,0,0,0",6.133,,,,0.7530000000000001
2021-09-03 08:42,6.942,0.023,v,"0,0,0,0",6.189,,,,0.7530000000000001
2021-09-03 08:48,6.946,0.013,v,"0,0,0,0",6.238,,,,0.7079999999999993
2021-09-03 08:54,6.949,0.023,v,"0,0,0,0",6.279,,,,0.6699999999999999
2021-09-03 09:00,7.001,0.023,v,"0,0,0,0",6.312,,,,0.6890000000000001
2021-09-03 09:06,7.001,0.033,v,"0,0,0,0",6.338,,,,0.6630000000000003
2021-09-03 09:12,7.008,0.026,v,"0,0,0,0",6.356,,,,0.6520000000000001
2021-09-03 09:18,6.998,0.023,v,"0,0,0,0",6.366,,,,0.6320000000000006
2021-09-03 09:24,7.014,0.02,v,"0,0,0,0",6.369,,,,0.6450000000000005
2021-09-03 09:30,7.021,0.023,v,"0,0,0,0",6.363,,,,0.6579999999999995
2021-09-03 09:36,6.978,0.026,v,"0,0,0,0",6.35,,,,0.6280000000000001
2021-09-03 09:42,6.926,0.026,v,"0,0,0,0",6.33,,,,0.5960000000000001
2021-09-03 09:48,6.87,0.03,v,"0,0,0,0",6.302,,,,0.5680000000000005
2021-09-03 09:54,6.811,0.033,v,"0,0,0,0",6.266,,,,0.5449999999999999
2021-09-03 10:00,6.729,0.023,v,"0,0,0,0",6.224,,,,0.5049999999999999
2021-09-03 10:06,6.673,0.023,v,"0,0,0,0",6.174,,,,0.49899999999999967
2021-09-03 10:12,6.608,0.033,v,"0,0,0,0",6.118,,,,0.4899999999999993
2021-09-03 10:18,6.522,0.026,v,"0,0,0,0",6.055,,,,0.4670000000000005
2021-09-03 10:24,6.44,0.036,v,"0,0,0,0",5.986,,,,0.4540000000000006
2021-09-03 10:30,6.322,0.039,v,"0,0,0,0",5.911,,,,0.4110000000000005
2021-09-03 10:36,6.23,0.043,v,"0,0,0,0",5.831,,,,0.399
2021-09-03 10:42,6.119,0.039,v,"0,0,0,0",5.745,,,,0.37399999999999967
2021-09-03 10:48,6.027,0.026,v,"0,0,0,0",5.654,,,,0.3730000000000002
2021-09-03 10:54,5.909,0.043,v,"0,0,0,0",5.559,,,,0.34999999999999964
2021-09-03 11:00,5.807,0.049,v,"0,0,0,0",5.459,,,,0.34800000000000075
2021-09-03 11:06,5.692,0.03,v,"0,0,0,0",5.355,,,,0.33699999999999974
2021-09-03 11:12,5.584,0.046,v,"0,0,0,0",5.248,,,,0.3359999999999994
2021-09-03 11:18,5.472,0.049,v,"0,0,0,0",5.137,,,,0.33500000000000085
2021-09-03 11:24,5.325,0.046,v,"0,0,0,0",5.023,,,,0.3020000000000005
2021-09-03 11:30,5.194,0.033,v,"0,0,0,0",4.906,,,,0.28800000000000026
2021-09-03 11:36,5.095,0.049,v,"0,0,0,0",4.787,,,,0.30799999999999983
2021-09-03 11:42,4.964,0.052,v,"0,0,0,0",4.666,,,,0.29800000000000004
2021-09-03 11:48,4.803,0.046,v,"0,0,0,0",4.544,,,,0.25900000000000034
2021-09-03 11:54,4.675,0.049,v,"0,0,0,0",4.419,,,,0.2560000000000002
2021-09-03 12:00,4.528,0.052,v,"0,0,0,0",4.294,,,,0.23399999999999999
2021-09-03 12:06,4.426,0.043,v,"0,0,0,0",4.168,,,,0.258
2021-09-03 12:12,4.288,0.043,v,"0,0,0,0",4.041,,,,0.2469999999999999
2021-09-03 12:18,4.131,0.062,v,"0,0,0,0",3.915,,,,0.2160000000000002
2021-09-03 12:24,3.993,0.052,v,"0,0,0,0",3.788,,,,0.20500000000000007
2021-09-03 12:30,3.819,0.059,v,"0,0,0,0",3.661,,,,0.15799999999999992
2021-09-03 12:36,3.661,0.056,v,"0,0,0,0",3.535,,,,0.1259999999999999
2021-09-03 12:42,3.527,0.043,v,"0,0,0,0",3.409,,,,0.11800000000000033
2021-09-03 12:48,3.379,0.052,v,"0,0,0,0",3.285,,,,0.09399999999999986
2021-09-03 12:54,3.268,0.033,v,"0,0,0,0",3.161,,,,0.10699999999999976
2021-09-03 13:00,3.146,0.039,v,"0,0,0,0",3.039,,,,0.10699999999999976
2021-09-03 13:06,3.028,0.043,v,"0,0,0,0",2.919,,,,0.10899999999999999
2021-09-03 13:12,2.884,0.052,v,"0,0,0,0",2.801,,,,0.08299999999999974
2021-09-03 13:18,2.717,0.056,v,"0,0,0,0",2.684,,,,0.03299999999999992
2021-09-03 13:24,2.589,0.049,v,"0,0,0,0",2.57,,,,0.019000000000000128
2021-09-03 13:30,2.454,0.039,v,"0,0,0,0",2.458,,,,-0.0040000000000000036
2021-09-03 13:36,2.362,0.043,v,"0,0,0,0",2.35,,,,0.01200000000000001
2021-09-03 13:42,2.257,0.036,v,"0,0,0,0",2.244,,,,0.0129999999999999
2021-09-03 13:48,2.129,0.052,v,"0,0,0,0",2.142,,,,-0.0129999999999999
2021-09-03 13:54,2.031,0.039,v,"0,0,0,0",2.043,,,,-0.01200000000000001
2021-09-03 14:00,1.932,0.03,v,"0,0,0,0",1.948,,,,-0.016000000000000014
2021-09-03 14:06,1.857,0.026,v,"0,0,0,0",1.858,,,,-0.001000000000000112
2021-09-03 14:12,1.778,0.033,v,"0,0,0,0",1.772,,,,0.006000000000000005
2021-09-03 14:18,1.686,0.026,v,"0,0,0,0",1.691,,,,-0.0050000000000001155
2021-09-03 14:24,1.608,0.03,v,"0,0,0,0",1.615,,,,-0.006999999999999895
2021-09-03 14:30,1.555,0.02,v,"0,0,0,0",1.545,,,,0.010000000000000009
2021-09-03 14:36,1.529,0.016,v,"0,0,0,0",1.482,,,,0.04699999999999993
2021-09-03 14:42,1.48,0.026,v,"0,0,0,0",1.424,,,,0.05600000000000005
2021-09-03 14:48,1.444,0.026,v,"0,0,0,0",1.373,,,,0.07099999999999995
2021-09-03 14:54,1.365,0.03,v,"0,0,0,0",1.329,,,,0.03600000000000003
2021-09-03 15:00,1.316,0.02,v,"0,0,0,0",1.292,,,,0.02400000000000002
2021-09-03 15:06,1.296,0.02,v,"0,0,0,0",1.263,,,,0.03300000000000014
2021-09-03 15:12,1.263,0.026,v,"0,0,0,0",1.242,,,,0.020999999999999908
2021-09-03 15:18,1.257,0.02,v,"0,0,0,0",1.229,,,,0.027999999999999803
2021-09-03 15:24,1.25,0.026,v,"0,0,0,0",1.223,,,,0.026999999999999913
2021-09-03 15:30,1.25,0.023,v,"0,0,0,0",1.227,,,,0.02299999999999991
2021-09-03 15:36,1.257,0.03,v,"0,0,0,0",1.238,,,,0.018999999999999906
2021-09-03 15:42,1.299,0.02,v,"0,0,0,0",1.258,,,,0.040999999999999925
2021-09-03 15:48,1.299,0.023,v,"0,0,0,0",1.286,,,,0.0129999999999999
2021-09-03 15:54,1.325,0.02,v,"0,0,0,0",1.322,,,,0.0029999999999998916
2021-09-03 16:00,1.365,0.03,v,"0,0,0,0",1.367,,,,-0.0020000000000000018
2021-09-03 16:06,1.43,0.03,v,"0,0,0,0",1.419,,,,0.010999999999999899
2021-09-03 16:12,1.493,0.03,v,"0,0,0,0",1.48,,,,0.013000000000000123
2021-09-03 16:18,1.575,0.039,v,"0,0,0,0",1.547,,,,0.028000000000000025
2021-09-03 16:24,1.65,0.033,v,"0,0,0,0",1.622,,,,0.027999999999999803
2021-09-03 16:30,1.722,0.02,v,"0,0,0,0",1.704,,,,0.018000000000000016
2021-09-03 16:36,1.798,0.039,v,"0,0,0,0",1.792,,,,0.006000000000000005
2021-09-03 16:42,1.89,0.026,v,"0,0,0,0",1.886,,,,0.0040000000000000036
2021-09-03 16:48,2.005,0.049,v,"0,0,0,0",1.985,,,,0.019999999999999796
2021-09-03 16:54,2.096,0.026,v,"0,0,0,0",2.09,,,,0.006000000000000227
2021-09-03 17:00,2.178,0.03,v,"0,0,0,0",2.199,,,,-0.020999999999999908
2021-09-03 17:06,2.27,0.043,v,"0,0,0,0",2.313,,,,-0.04300000000000015
2021-09-03 17:12,2.382,0.039,v,"0,0,0,0",2.43,,,,-0.04800000000000004
2021-09-03 17:18,2.523,0.052,v,"0,0,0,0",2.551,,,,-0.028000000000000025
2021-09-03 17:24,2.69,0.043,v,"0,0,0,0",2.675,,,,0.015000000000000124
2021-09-03 17:30,2.828,0.056,v,"0,0,0,0",2.802,,,,0.0259999999999998
2021-09-03 17:36,2.946,0.03,v,"0,0,0,0",2.931,,,,0.015000000000000124
2021-09-03 17:42,3.061,0.03,v,"0,0,0,0",3.062,,,,-0.0009999999999998899
2021-09-03 17:48,3.186,0.059,v,"0,0,0,0",3.194,,,,-0.008000000000000007
2021-09-03 17:54,3.35,0.046,v,"0,0,0,0",3.328,,,,0.02200000000000024
2021-09-03 18:00,3.471,0.039,v,"0,0,0,0",3.462,,,,0.008999999999999897
2021-09-03 18:06,3.599,0.043,v,"0,0,0,0",3.598,,,,0.001000000000000334
2021-09-03 18:12,3.737,0.036,v,"0,0,0,0",3.734,,,,0.0030000000000001137
2021-09-03 18:18,3.881,0.066,v,"0,0,0,0",3.871,,,,0.009999999999999787
2021-09-03 18:24,4.055,0.052,v,"0,0,0,0",4.007,,,,0.04800000000000004
2021-09-03 18:30,4.232,0.059,v,"0,0,0,0",4.144,,,,0.08800000000000008
2021-09-03 18:36,4.354,0.033,v,"0,0,0,0",4.281,,,,0.0730000000000004
2021-09-03 18:42,4.475,0.043,v,"0,0,0,0",4.417,,,,0.05799999999999983
2021-09-03 18:48,4.613,0.043,v,"0,0,0,0",4.552,,,,0.06100000000000083
2021-09-03 18:54,4.757,0.049,v,"0,0,0,0",4.687,,,,0.0699999999999994
2021-09-03 19:00,4.895,0.043,v,"0,0,0,0",4.821,,,,0.07399999999999984
2021-09-03 19:06,5.039,0.046,v,"0,0,0,0",4.954,,,,0.08499999999999996
2021-09-03 19:12,5.161,0.03,v,"0,0,0,0",5.085,,,,0.07599999999999962
2021-09-03 19:18,5.279,0.036,v,"0,0,0,0",5.215,,,,0.06400000000000006
2021-09-03 19:24,5.413,0.046,v,"0,0,0,0",5.343,,,,0.07000000000000028
2021-09-03 19:30,5.561,0.043,v,"0,0,0,0",5.469,,,,0.09199999999999964
2021-09-03 19:36,5.692,0.039,v,"0,0,0,0",5.592,,,,0.10000000000000053
2021-09-03 19:42,5.801,0.026,v,"0,0,0,0",5.712,,,,0.08900000000000041
2021-09-03 19:48,5.899,0.039,v,"0,0,0,0",5.83,,,,0.06899999999999995
2021-09-03 19:54,5.991,0.033,v,"0,0,0,0",5.944,,,,0.04699999999999971
2021-09-03 20:00,6.119,0.039,v,"0,0,0,0",6.053,,,,0.06599999999999984
2021-09-03 20:06,6.237,0.036,v,"0,0,0,0",6.159,,,,0.07800000000000029
2021-09-03 20:12,6.339,0.036,v,"0,0,0,0",6.26,,,,0.07900000000000063
2021-09-03 20:18,6.424,0.03,v,"0,0,0,0",6.356,,,,0.0680000000000005
2021-09-03 20:24,6.506,0.026,v,"0,0,0,0",6.447,,,,0.05900000000000016
2021-09-03 20:30,6.591,0.033,v,"0,0,0,0",6.532,,,,0.05900000000000016
2021-09-03 20:36,6.68,0.026,v,"0,0,0,0",6.611,,,,0.06899999999999995
2021-09-03 20:42,6.739,0.03,v,"0,0,0,0",6.684,,,,0.054999999999999716
2021-09-03 20:48,6.801,0.016,v,"0,0,0,0",6.75,,,,0.051000000000000156
2021-09-03 20:54,6.87,0.026,v,"0,0,0,0",6.809,,,,0.06099999999999994
2021-09-03 21:00,6.946,0.03,v,"0,0,0,0",6.86,,,,0.08599999999999941
2021-09-03 21:06,6.982,0.013,v,"0,0,0,0",6.904,,,,0.07800000000000029
2021-09-03 21:12,7.021,0.013,v,"0,0,0,0",6.941,,,,0.08000000000000007
2021-09-03 21:18,7.054,0.01,v,"0,0,0,0",6.969,,,,0.08499999999999996
2021-09-03 21:24,7.083,0.013,v,"0,0,0,0",6.99,,,,0.09299999999999997
2021-09-03 21:30,7.11,0.013,v,"0,0,0,0",7.003,,,,0.1070000000000002
2021-09-03 21:36,7.129,0.013,v,"0,0,0,0",7.007,,,,0.12199999999999989
2021-09-03 21:42,7.113,0.013,v,"0,0,0,0",7.004,,,,0.10900000000000087
2021-09-03 21:48,7.106,0.01,v,"0,0,0,0",6.992,,,,0.11399999999999988
2021-09-03 21:54,7.083,0.013,v,"0,0,0,0",6.972,,,,0.11099999999999977
2021-09-03 22:00,7.057,0.01,v,"0,0,0,0",6.945,,,,0.1120000000000001
2021-09-03 22:06,7.028,0.02,v,"0,0,0,0",6.909,,,,0.11899999999999977
2021-09-03 22:12,6.965,0.023,v,"0,0,0,0",6.866,,,,0.0990000000000002
2021-09-03 22:18,6.896,0.023,v,"0,0,0,0",6.815,,,,0.08099999999999952
2021-09-03 22:24,6.824,0.023,v,"0,0,0,0",6.757,,,,0.06700000000000017
2021-09-03 22:30,6.745,0.026,v,"0,0,0,0",6.692,,,,0.052999999999999936
2021-09-03 22:36,6.673,0.026,v,"0,0,0,0",6.62,,,,0.052999999999999936
2021-09-03 22:42,6.594,0.023,v,"0,0,0,0",6.542,,,,0.05200000000000049
2021-09-03 22:48,6.496,0.033,v,"0,0,0,0",6.457,,,,0.03900000000000059
